movieId,title,timestamp,number of rating
1805,Wild Things (1998),1167164389,14
1807,"Cool, Dry Place, A (1998)",1093028022,1
1809,Fireworks (Hana-bi) (1997),1168658352,1
1810,Primary Colors (1998),1166587162,12
1810,Primary Colors (1998),945276705,12
1810,Primary Colors (1998),1085640483,12
1810,Primary Colors (1998),955093447,12
1810,Primary Colors (1998),910363849,12
1810,Primary Colors (1998),949374301,12
1810,Primary Colors (1998),946527775,12
1810,Primary Colors (1998),1133735337,12
1810,Primary Colors (1998),1296201338,12
1810,Primary Colors (1998),939340346,12
1810,Primary Colors (1998),959966410,12
1810,Primary Colors (1998),986694981,12
1812,Wide Awake (1998),945365323,2
1812,Wide Awake (1998),974832548,2
1816,Two Girls and a Guy (1997),1465881179,3
1816,Two Girls and a Guy (1997),946523998,3
1816,Two Girls and a Guy (1997),974837615,3
1821,"Object of My Affection, The (1998)",939719367,4
1821,"Object of My Affection, The (1998)",957479653,4
1821,"Object of My Affection, The (1998)",976426442,4
1821,"Object of My Affection, The (1998)",945362920,4
1824,Homegrown (1998),959733966,2
1824,Homegrown (1998),946276235,2
1826,Barney's Great Adventure (1998),1255588837,1
1827,"Big One, The (1997)",997938676,4
1827,"Big One, The (1997)",913057714,4
1827,"Big One, The (1997)",955092224,4
1827,"Big One, The (1997)",1093280312,4
1831,Lost in Space (1998),1166586439,10
1831,Lost in Space (1998),913051666,10
1831,Lost in Space (1998),1462639731,10
1831,Lost in Space (1998),949368410,10
1831,Lost in Space (1998),1090908492,10
1831,Lost in Space (1998),1296198108,10
1831,Lost in Space (1998),945368615,10
1831,Lost in Space (1998),974839365,10
1831,Lost in Space (1998),1167163195,10
1831,Lost in Space (1998),1117446465,10
1833,Mercury Rising (1998),913233136,5
1833,Mercury Rising (1998),1462644085,5
1833,Mercury Rising (1998),949370997,5
1833,Mercury Rising (1998),974839108,5
1833,Mercury Rising (1998),1019139324,5
1834,"Spanish Prisoner, The (1997)",1058250734,10
1834,"Spanish Prisoner, The (1997)",949977510,10
1834,"Spanish Prisoner, The (1997)",913047687,10
1834,"Spanish Prisoner, The (1997)",997169403,10
1834,"Spanish Prisoner, The (1997)",976419659,10
1834,"Spanish Prisoner, The (1997)",1296201706,10
1834,"Spanish Prisoner, The (1997)",939341767,10
1834,"Spanish Prisoner, The (1997)",1053087777,10
1834,"Spanish Prisoner, The (1997)",974712361,10
1834,"Spanish Prisoner, The (1997)",1112035454,10
1835,City of Angels (1998),1148670970,8
1835,City of Angels (1998),1462644085,8
1835,City of Angels (1998),1062015358,8
1835,City of Angels (1998),957479680,8
1835,City of Angels (1998),976426607,8
1835,City of Angels (1998),945363040,8
1835,City of Angels (1998),960264483,8
1835,City of Angels (1998),1018056749,8
1836,"Last Days of Disco, The (1998)",1469330727,6
1836,"Last Days of Disco, The (1998)",957894505,6
1836,"Last Days of Disco, The (1998)",965183315,6
1836,"Last Days of Disco, The (1998)",1471384112,6
1836,"Last Days of Disco, The (1998)",979261531,6
1836,"Last Days of Disco, The (1998)",1000548657,6
1837,"Odd Couple II, The (1998)",957795321,3
1837,"Odd Couple II, The (1998)",974838545,3
1837,"Odd Couple II, The (1998)",1019132194,3
1839,My Giant (1998),957795593,3
1839,My Giant (1998),945365044,3
1839,My Giant (1998),1019128846,3
1840,He Got Game (1998),1272354630,3
1840,He Got Game (1998),946528850,3
1840,He Got Game (1998),939340642,3
1841,"Gingerbread Man, The (1998)",957894606,2
1841,"Gingerbread Man, The (1998)",974842443,2
1844,Live Flesh (Carne trémula) (1997),974712924,1
1845,Zero Effect (1998),1052897012,6
1845,Zero Effect (1998),946523262,6
1845,Zero Effect (1998),939071579,6
1845,Zero Effect (1998),939329507,6
1845,Zero Effect (1998),945367806,6
1845,Zero Effect (1998),974713644,6
1848,"Borrowers, The (1997)",913049396,4
1848,"Borrowers, The (1997)",1462644085,4
1848,"Borrowers, The (1997)",974839862,4
1848,"Borrowers, The (1997)",1012596801,4
1855,Krippendorf's Tribe (1998),957795134,3
1855,Krippendorf's Tribe (1998),945365111,3
1855,Krippendorf's Tribe (1998),974838390,3
1856,Kurt & Courtney (1998),957895650,6
1856,Kurt & Courtney (1998),946524978,6
1856,Kurt & Courtney (1998),1006929033,6
1856,Kurt & Courtney (1998),1053173023,6
1856,Kurt & Courtney (1998),974840462,6
1856,Kurt & Courtney (1998),1019141117,6
1858,Mr. Nice Guy (Yat goh ho yan) (1997),1470720028,2
1858,Mr. Nice Guy (Yat goh ho yan) (1997),1054068548,2
1859,Taste of Cherry (Ta'm e guilass) (1997),997938834,1
1860,Character (Karakter) (1997),997939439,2
1860,Character (Karakter) (1997),1148671375,2
1862,Species II (1998),1469330647,5
1862,Species II (1998),1255589167,5
1862,Species II (1998),913051697,5
1862,Species II (1998),1462644086,5
1862,Species II (1998),946531490,5
1863,Major League: Back to the Minors (1998),957795493,4
1863,Major League: Back to the Minors (1998),946277045,4
1863,Major League: Back to the Minors (1998),974838134,4
1863,Major League: Back to the Minors (1998),1019128877,4
1866,"Big Hit, The (1998)",913233296,2
1866,"Big Hit, The (1998)",939049224,2
1873,"Misérables, Les (1998)",1148730178,4
1873,"Misérables, Les (1998)",945122010,4
1873,"Misérables, Les (1998)",1227937127,4
1873,"Misérables, Les (1998)",974713707,4
1875,Clockwatchers (1997),974832931,1
1876,Deep Impact (1998),1134521539,18
1876,Deep Impact (1998),1148673442,18
1876,Deep Impact (1998),948141904,18
1876,Deep Impact (1998),1437709517,18
1876,Deep Impact (1998),913050997,18
1876,Deep Impact (1998),1462638845,18
1876,Deep Impact (1998),955087069,18
1876,Deep Impact (1998),1119924418,18
1876,Deep Impact (1998),939715894,18
1876,Deep Impact (1998),920298918,18
1876,Deep Impact (1998),949368348,18
1876,Deep Impact (1998),946521065,18
1876,Deep Impact (1998),976420291,18
1876,Deep Impact (1998),1296196542,18
1876,Deep Impact (1998),945369907,18
1876,Deep Impact (1998),974843253,18
1876,Deep Impact (1998),1167158282,18
1876,Deep Impact (1998),1019133056,18
1881,Quest for Camelot (1998),1132097652,3
1881,Quest for Camelot (1998),945362544,3
1881,Quest for Camelot (1998),974790913,3
1882,Godzilla (1998),1166586478,14
1882,Godzilla (1998),1030334513,14
1882,Godzilla (1998),1322171335,14
1882,Godzilla (1998),1255849486,14
1882,Godzilla (1998),1085579811,14
1882,Godzilla (1998),913051666,14
1882,Godzilla (1998),1462634660,14
1882,Godzilla (1998),901548834,14
1882,Godzilla (1998),950073823,14
1882,Godzilla (1998),1090908488,14
1882,Godzilla (1998),1296197849,14
1882,Godzilla (1998),974839453,14
1882,Godzilla (1998),1167163244,14
1882,Godzilla (1998),1019124974,14
1883,Bulworth (1998),1052897043,14
1883,Bulworth (1998),956600328,14
1883,Bulworth (1998),927055026,14
1883,Bulworth (1998),939717652,14
1883,Bulworth (1998),957794689,14
1883,Bulworth (1998),949367889,14
1883,Bulworth (1998),946523545,14
1883,Bulworth (1998),976421927,14
1883,Bulworth (1998),1296198554,14
1883,Bulworth (1998),939049224,14
1883,Bulworth (1998),939329728,14
1883,Bulworth (1998),974809349,14
1883,Bulworth (1998),974713066,14
1883,Bulworth (1998),1111367921,14
1884,Fear and Loathing in Las Vegas (1998),948165859,15
1884,Fear and Loathing in Las Vegas (1998),1305605225,15
1884,Fear and Loathing in Las Vegas (1998),1255594560,15
1884,Fear and Loathing in Las Vegas (1998),958249148,15
1884,Fear and Loathing in Las Vegas (1998),1088058417,15
1884,Fear and Loathing in Las Vegas (1998),913058499,15
1884,Fear and Loathing in Las Vegas (1998),1253932255,15
1884,Fear and Loathing in Las Vegas (1998),1433900267,15
1884,Fear and Loathing in Las Vegas (1998),1471383643,15
1884,Fear and Loathing in Las Vegas (1998),1296198200,15
1884,Fear and Loathing in Las Vegas (1998),939342718,15
1884,Fear and Loathing in Las Vegas (1998),974716156,15
1884,Fear and Loathing in Las Vegas (1998),1273517935,15
1884,Fear and Loathing in Las Vegas (1998),1444051656,15
1884,Fear and Loathing in Las Vegas (1998),1343746973,15
1885,"Opposite of Sex, The (1998)",913057714,10
1885,"Opposite of Sex, The (1998)",955090226,10
1885,"Opposite of Sex, The (1998)",946499206,10
1885,"Opposite of Sex, The (1998)",946523367,10
1885,"Opposite of Sex, The (1998)",976419844,10
1885,"Opposite of Sex, The (1998)",946276176,10
1885,"Opposite of Sex, The (1998)",945445028,10
1885,"Opposite of Sex, The (1998)",1068909828,10
1885,"Opposite of Sex, The (1998)",1053087582,10
1885,"Opposite of Sex, The (1998)",974832987,10
1887,Almost Heroes (1998),946521893,2
1887,Almost Heroes (1998),1296190517,2
1888,Hope Floats (1998),957895013,9
1888,Hope Floats (1998),1047072416,9
1888,Hope Floats (1998),1076969408,9
1888,Hope Floats (1998),957481235,9
1888,Hope Floats (1998),976426948,9
1888,Hope Floats (1998),939071656,9
1888,Hope Floats (1998),945361979,9
1888,Hope Floats (1998),974836101,9
1888,Hope Floats (1998),1145394233,9
1889,Insomnia (1997),1054449827,4
1889,Insomnia (1997),1085580269,4
1889,Insomnia (1997),1067732172,4
1889,Insomnia (1997),974844473,4
1891,"Ugly, The (1997)",974710228,1
1892,"Perfect Murder, A (1998)",945122605,7
1892,"Perfect Murder, A (1998)",1462640427,7
1892,"Perfect Murder, A (1998)",939901440,7
1892,"Perfect Murder, A (1998)",1076969422,7
1892,"Perfect Murder, A (1998)",976424048,7
1892,"Perfect Murder, A (1998)",1296198688,7
1892,"Perfect Murder, A (1998)",974716032,7
1894,Six Days Seven Nights (1998),913680503,13
1894,Six Days Seven Nights (1998),1462639988,13
1894,Six Days Seven Nights (1998),955091436,13
1894,Six Days Seven Nights (1998),1047072617,13
1894,Six Days Seven Nights (1998),901548834,13
1894,Six Days Seven Nights (1998),957479728,13
1894,Six Days Seven Nights (1998),1048092873,13
1894,Six Days Seven Nights (1998),976422942,13
1894,Six Days Seven Nights (1998),1296202958,13
1894,Six Days Seven Nights (1998),945362083,13
1894,Six Days Seven Nights (1998),974838063,13
1894,Six Days Seven Nights (1998),1012594125,13
1894,Six Days Seven Nights (1998),1145393646,13
1895,Can't Hardly Wait (1998),1469330584,4
1895,Can't Hardly Wait (1998),957894870,4
1895,Can't Hardly Wait (1998),1090909367,4
1895,Can't Hardly Wait (1998),974833642,4
1897,High Art (1998),1054450597,5
1897,High Art (1998),946532317,5
1897,High Art (1998),940013107,5
1897,High Art (1998),974810773,5
1897,High Art (1998),974715224,5
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",1148730066,1
1902,Dream for an Insomniac (1996),945361143,1
1904,Henry Fool (1997),1075142949,3
1904,Henry Fool (1997),946276136,3
1904,Henry Fool (1997),974714061,3
1907,Mulan (1998),1148669265,14
1907,Mulan (1998),1467005607,14
1907,Mulan (1998),1218400972,14
1907,Mulan (1998),1462638080,14
1907,Mulan (1998),1134756496,14
1907,Mulan (1998),1076969429,14
1907,Mulan (1998),1090908452,14
1907,Mulan (1998),1296202893,14
1907,Mulan (1998),939004597,14
1907,Mulan (1998),945369169,14
1907,Mulan (1998),974715103,14
1907,Mulan (1998),1012606819,14
1907,Mulan (1998),1167163202,14
1907,Mulan (1998),1145393015,14
1909,"X-Files: Fight the Future, The (1998)",1052896819,11
1909,"X-Files: Fight the Future, The (1998)",1437709512,11
1909,"X-Files: Fight the Future, The (1998)",949368348,11
1909,"X-Files: Fight the Future, The (1998)",946531693,11
1909,"X-Files: Fight the Future, The (1998)",976426047,11
1909,"X-Files: Fight the Future, The (1998)",1091959066,11
1909,"X-Files: Fight the Future, The (1998)",1296197877,11
1909,"X-Files: Fight the Future, The (1998)",1022680545,11
1909,"X-Files: Fight the Future, The (1998)",1165291405,11
1909,"X-Files: Fight the Future, The (1998)",1145392412,11
1909,"X-Files: Fight the Future, The (1998)",1344435964,11
1910,I Went Down (1997),940016368,1
1911,Dr. Dolittle (1998),1411355597,12
1911,Dr. Dolittle (1998),913050666,12
1911,Dr. Dolittle (1998),1462639119,12
1911,Dr. Dolittle (1998),939719284,12
1911,Dr. Dolittle (1998),957481180,12
1911,Dr. Dolittle (1998),949369220,12
1911,Dr. Dolittle (1998),976426930,12
1911,Dr. Dolittle (1998),1471386464,12
1911,Dr. Dolittle (1998),945364781,12
1911,Dr. Dolittle (1998),974837080,12
1911,Dr. Dolittle (1998),1167163348,12
1911,Dr. Dolittle (1998),1019128431,12
1912,Out of Sight (1998),1033345241,12
1912,Out of Sight (1998),945276249,12
1912,Out of Sight (1998),1369206547,12
1912,Out of Sight (1998),915579154,12
1912,Out of Sight (1998),901548737,12
1912,Out of Sight (1998),957481791,12
1912,Out of Sight (1998),946520567,12
1912,Out of Sight (1998),1471578984,12
1912,Out of Sight (1998),1091959238,12
1912,Out of Sight (1998),1053173420,12
1912,Out of Sight (1998),974712016,12
1912,Out of Sight (1998),1220647154,12
1913,Picnic at Hanging Rock (1975),1086093482,3
1913,Picnic at Hanging Rock (1975),940014312,3
1913,Picnic at Hanging Rock (1975),1135941146,3
1914,Smoke Signals (1998),1054449899,6
1914,Smoke Signals (1998),1048089883,6
1914,Smoke Signals (1998),939692653,6
1914,Smoke Signals (1998),939329179,6
1914,Smoke Signals (1998),974780741,6
1914,Smoke Signals (1998),974712294,6
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),1381126672,5
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),1296203107,5
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),939340096,5
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),1053087504,5
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),974716403,5
1917,Armageddon (1998),1052896916,20
1917,Armageddon (1998),1148720837,20
1917,Armageddon (1998),945278278,20
1917,Armageddon (1998),1322169954,20
1917,Armageddon (1998),1255591355,20
1917,Armageddon (1998),1086093845,20
1917,Armageddon (1998),913051632,20
1917,Armageddon (1998),1218404021,20
1917,Armageddon (1998),1462634402,20
1917,Armageddon (1998),1062014222,20
1917,Armageddon (1998),1157498692,20
1917,Armageddon (1998),949368379,20
1917,Armageddon (1998),973839944,20
1917,Armageddon (1998),976424468,20
1917,Armageddon (1998),1296191199,20
1917,Armageddon (1998),945368615,20
1917,Armageddon (1998),974839341,20
1917,Armageddon (1998),1165899614,20
1917,Armageddon (1998),1019124725,20
1917,Armageddon (1998),1343835341,20
1918,Lethal Weapon 4 (1998),913049605,10
1918,Lethal Weapon 4 (1998),1218408312,10
1918,Lethal Weapon 4 (1998),955089578,10
1918,Lethal Weapon 4 (1998),1062014245,10
1918,Lethal Weapon 4 (1998),1112269106,10
1918,Lethal Weapon 4 (1998),957534692,10
1918,Lethal Weapon 4 (1998),946521311,10
1918,Lethal Weapon 4 (1998),1091959374,10
1918,Lethal Weapon 4 (1998),974716363,10
1918,Lethal Weapon 4 (1998),1019124750,10
1919,Madeline (1998),945369146,1
1920,Small Soldiers (1998),1255596503,6
1920,Small Soldiers (1998),913052129,6
1920,Small Soldiers (1998),1462644087,6
1920,Small Soldiers (1998),974790762,6
1920,Small Soldiers (1998),1156127706,6
1920,Small Soldiers (1998),1019127005,6
1921,Pi (1998),1052896819,12
1921,Pi (1998),1305604875,12
1921,Pi (1998),952582409,12
1921,Pi (1998),946533914,12
1921,Pi (1998),976423928,12
1921,Pi (1998),1471578878,12
1921,Pi (1998),1091959627,12
1921,Pi (1998),1296197244,12
1921,Pi (1998),939691226,12
1921,Pi (1998),1095897422,12
1921,Pi (1998),1022680375,12
1921,Pi (1998),974712079,12
1922,Whatever (1998),1007197549,2
1922,Whatever (1998),974244507,2
1923,There's Something About Mary (1998),1054449908,29
1923,There's Something About Mary (1998),945115864,29
1923,There's Something About Mary (1998),1319744666,29
1923,There's Something About Mary (1998),1467006553,29
1923,There's Something About Mary (1998),1255591350,29
1923,There's Something About Mary (1998),956600246,29
1923,There's Something About Mary (1998),1100533705,29
1923,There's Something About Mary (1998),928442267,29
1923,There's Something About Mary (1998),1218403962,29
1923,There's Something About Mary (1998),1462638048,29
1923,There's Something About Mary (1998),955090442,29
1923,There's Something About Mary (1998),1434331441,29
1923,There's Something About Mary (1998),939717358,29
1923,There's Something About Mary (1998),949371402,29
1923,There's Something About Mary (1998),946523232,29
1923,There's Something About Mary (1998),976421718,29
1923,There's Something About Mary (1998),1471384774,29
1923,There's Something About Mary (1998),1091048472,29
1923,There's Something About Mary (1998),1296195974,29
1923,There's Something About Mary (1998),939071579,29
1923,There's Something About Mary (1998),939328099,29
1923,There's Something About Mary (1998),1000729826,29
1923,There's Something About Mary (1998),974832679,29
1923,There's Something About Mary (1998),1012596215,29
1923,There's Something About Mary (1998),1155616931,29
1923,There's Something About Mary (1998),1111102358,29
1923,There's Something About Mary (1998),1019127456,29
1923,There's Something About Mary (1998),1145391987,29
1923,There's Something About Mary (1998),1393890693,29
1924,Plan 9 from Outer Space (1959),957980072,4
1924,Plan 9 from Outer Space (1959),952583206,4
1924,Plan 9 from Outer Space (1959),1135940765,4
1924,Plan 9 from Outer Space (1959),974709294,4
1927,All Quiet on the Western Front (1930),1148728727,6
1927,All Quiet on the Western Front (1930),956590934,6
1927,All Quiet on the Western Front (1930),1218399167,6
1927,All Quiet on the Western Front (1930),946509889,6
1927,All Quiet on the Western Front (1930),1296190463,6
1927,All Quiet on the Western Front (1930),1112055433,6
1928,Cimarron (1931),1012594455,1
1929,Grand Hotel (1932),956598898,2
1929,Grand Hotel (1932),1112318228,2
1931,Mutiny on the Bounty (1935),1148669541,6
1931,Mutiny on the Bounty (1935),956591762,6
1931,Mutiny on the Bounty (1935),952582207,6
1931,Mutiny on the Bounty (1935),1228786974,6
1931,Mutiny on the Bounty (1935),955088071,6
1931,Mutiny on the Bounty (1935),1111800012,6
1932,"Great Ziegfeld, The (1936)",1148728810,1
1934,You Can't Take It with You (1938),1055278655,4
1934,You Can't Take It with You (1938),957480398,4
1934,You Can't Take It with You (1938),1296193274,4
1934,You Can't Take It with You (1938),1106429881,4
1936,Mrs. Miniver (1942),1077051541,3
1936,Mrs. Miniver (1942),1379733828,3
1936,Mrs. Miniver (1942),1022242645,3
1937,Going My Way (1944),1091465197,2
1937,Going My Way (1944),1012596314,2
1938,"Lost Weekend, The (1945)",957535373,2
1938,"Lost Weekend, The (1945)",1022242596,2
1939,"Best Years of Our Lives, The (1946)",957980677,5
1939,"Best Years of Our Lives, The (1946)",955085390,5
1939,"Best Years of Our Lives, The (1946)",957535456,5
1939,"Best Years of Our Lives, The (1946)",1296192074,5
1939,"Best Years of Our Lives, The (1946)",974810036,5
1940,Gentleman's Agreement (1947),955092839,3
1940,Gentleman's Agreement (1947),957535586,3
1940,Gentleman's Agreement (1947),1412348227,3
1941,Hamlet (1948),1148728751,3
1941,Hamlet (1948),956598869,3
1941,Hamlet (1948),955093684,3
1942,All the King's Men (1949),955092663,3
1942,All the King's Men (1949),957535406,3
1942,All the King's Men (1949),1296190479,3
1944,From Here to Eternity (1953),1148721075,9
1944,From Here to Eternity (1953),956598898,9
1944,From Here to Eternity (1953),952581718,9
1944,From Here to Eternity (1953),955085465,9
1944,From Here to Eternity (1953),1094585657,9
1944,From Here to Eternity (1953),957479080,9
1944,From Here to Eternity (1953),1008974914,9
1944,From Here to Eternity (1953),974777662,9
1944,From Here to Eternity (1953),1112313975,9
1945,On the Waterfront (1954),997938954,13
1945,On the Waterfront (1954),1148672322,13
1945,On the Waterfront (1954),945114192,13
1945,On the Waterfront (1954),957893719,13
1945,On the Waterfront (1954),1076969390,13
1945,On the Waterfront (1954),957534432,13
1945,On the Waterfront (1954),1067732375,13
1945,On the Waterfront (1954),1296194431,13
1945,On the Waterfront (1954),1124552977,13
1945,On the Waterfront (1954),974777443,13
1945,On the Waterfront (1954),1012598665,13
1945,On the Waterfront (1954),1155485768,13
1945,On the Waterfront (1954),1111336608,13
1946,Marty (1955),1148669538,8
1946,Marty (1955),956599013,8
1946,Marty (1955),957479179,8
1946,Marty (1955),946509661,8
1946,Marty (1955),1133735658,8
1946,Marty (1955),1017535630,8
1946,Marty (1955),974777482,8
1946,Marty (1955),1111798518,8
1947,West Side Story (1961),1148728761,17
1947,West Side Story (1961),945123854,17
1947,West Side Story (1961),1467003819,17
1947,West Side Story (1961),956598898,17
1947,West Side Story (1961),1218403035,17
1947,West Side Story (1961),1048536464,17
1947,West Side Story (1961),940001322,17
1947,West Side Story (1961),1093022097,17
1947,West Side Story (1961),957479306,17
1947,West Side Story (1961),1067732311,17
1947,West Side Story (1961),1296197220,17
1947,West Side Story (1961),939692037,17
1947,West Side Story (1961),945362206,17
1947,West Side Story (1961),959965907,17
1947,West Side Story (1961),974810634,17
1947,West Side Story (1961),974712868,17
1947,West Side Story (1961),1012593374,17
1948,Tom Jones (1963),952581174,8
1948,Tom Jones (1963),955089998,8
1948,Tom Jones (1963),1076968528,8
1948,Tom Jones (1963),989112161,8
1948,Tom Jones (1963),944321548,8
1948,Tom Jones (1963),1090533331,8
1948,Tom Jones (1963),974780614,8
1948,Tom Jones (1963),1012596168,8
1949,"Man for All Seasons, A (1966)",1148730162,8
1949,"Man for All Seasons, A (1966)",1218399598,8
1949,"Man for All Seasons, A (1966)",955092541,8
1949,"Man for All Seasons, A (1966)",1119924094,8
1949,"Man for All Seasons, A (1966)",1077052640,8
1949,"Man for All Seasons, A (1966)",1002940225,8
1949,"Man for All Seasons, A (1966)",1296193045,8
1949,"Man for All Seasons, A (1966)",1012599026,8
1950,In the Heat of the Night (1967),1058249502,11
1950,In the Heat of the Night (1967),1148728725,11
1950,In the Heat of the Night (1967),956591624,11
1950,In the Heat of the Night (1967),955086164,11
1950,In the Heat of the Night (1967),1062101970,11
1950,In the Heat of the Night (1967),957535293,11
1950,In the Heat of the Night (1967),1002940287,11
1950,In the Heat of the Night (1967),1296194413,11
1950,In the Heat of the Night (1967),974810080,11
1950,In the Heat of the Night (1967),1012604530,11
1950,In the Heat of the Night (1967),1111336700,11
1951,Oliver! (1968),1148728794,7
1951,Oliver! (1968),945113057,7
1951,Oliver! (1968),1218402839,7
1951,Oliver! (1968),940001322,7
1951,Oliver! (1968),959967267,7
1951,Oliver! (1968),1021195882,7
1951,Oliver! (1968),1018060716,7
1952,Midnight Cowboy (1969),997938810,20
1952,Midnight Cowboy (1969),1148673306,20
1952,Midnight Cowboy (1969),948167081,20
1952,Midnight Cowboy (1969),1470350857,20
1952,Midnight Cowboy (1969),956591803,20
1952,Midnight Cowboy (1969),952581304,20
1952,Midnight Cowboy (1969),955093017,20
1952,Midnight Cowboy (1969),1433899676,20
1952,Midnight Cowboy (1969),957535429,20
1952,Midnight Cowboy (1969),1002940431,20
1952,Midnight Cowboy (1969),1471579886,20
1952,Midnight Cowboy (1969),1296194202,20
1952,Midnight Cowboy (1969),939691618,20
1952,Midnight Cowboy (1969),939326860,20
1952,Midnight Cowboy (1969),959964543,20
1952,Midnight Cowboy (1969),974809963,20
1952,Midnight Cowboy (1969),974712223,20
1952,Midnight Cowboy (1969),1012598956,20
1952,Midnight Cowboy (1969),1155616867,20
1952,Midnight Cowboy (1969),1111423804,20
1953,"French Connection, The (1971)",997938528,21
1953,"French Connection, The (1971)",1148671908,21
1953,"French Connection, The (1971)",952885034,21
1953,"French Connection, The (1971)",1467008994,21
1953,"French Connection, The (1971)",1272355372,21
1953,"French Connection, The (1971)",956598697,21
1953,"French Connection, The (1971)",1086093383,21
1953,"French Connection, The (1971)",913058394,21
1953,"French Connection, The (1971)",955092749,21
1953,"French Connection, The (1971)",1077052118,21
1953,"French Connection, The (1971)",957481745,21
1953,"French Connection, The (1971)",976423780,21
1953,"French Connection, The (1971)",1471384672,21
1953,"French Connection, The (1971)",1296189259,21
1953,"French Connection, The (1971)",939003984,21
1953,"French Connection, The (1971)",940014354,21
1953,"French Connection, The (1971)",960086408,21
1953,"French Connection, The (1971)",1007046673,21
1953,"French Connection, The (1971)",974838704,21
1953,"French Connection, The (1971)",1111799720,21
1953,"French Connection, The (1971)",1019124211,21
1954,Rocky (1976),1040205792,22
1954,Rocky (1976),1148728778,22
1954,Rocky (1976),945114883,22
1954,Rocky (1976),1467004796,22
1954,Rocky (1976),1255506671,22
1954,Rocky (1976),957894100,22
1954,Rocky (1976),913052966,22
1954,Rocky (1976),1227938183,22
1954,Rocky (1976),939901214,22
1954,Rocky (1976),1076969439,22
1954,Rocky (1976),957481835,22
1954,Rocky (1976),1002940532,22
1954,Rocky (1976),1090908464,22
1954,Rocky (1976),939003985,22
1954,Rocky (1976),940014164,22
1954,Rocky (1976),945369635,22
1954,Rocky (1976),959966045,22
1954,Rocky (1976),1053173532,22
1954,Rocky (1976),974838773,22
1954,Rocky (1976),1012598207,22
1954,Rocky (1976),1155485841,22
1954,Rocky (1976),1019124244,22
1955,Kramer vs. Kramer (1979),1338698424,17
1955,Kramer vs. Kramer (1979),1148728759,17
1955,Kramer vs. Kramer (1979),945114961,17
1955,Kramer vs. Kramer (1979),956599162,17
1955,Kramer vs. Kramer (1979),952582353,17
1955,Kramer vs. Kramer (1979),1228788452,17
1955,Kramer vs. Kramer (1979),955093231,17
1955,Kramer vs. Kramer (1979),939901187,17
1955,Kramer vs. Kramer (1979),1002938212,17
1955,Kramer vs. Kramer (1979),1296198558,17
1955,Kramer vs. Kramer (1979),994738650,17
1955,Kramer vs. Kramer (1979),940014312,17
1955,Kramer vs. Kramer (1979),945445569,17
1955,Kramer vs. Kramer (1979),1380166629,17
1955,Kramer vs. Kramer (1979),1022959041,17
1955,Kramer vs. Kramer (1979),1012604914,17
1955,Kramer vs. Kramer (1979),1019137845,17
1956,Ordinary People (1980),1166587036,14
1956,Ordinary People (1980),1148728746,14
1956,Ordinary People (1980),945113844,14
1956,Ordinary People (1980),956598825,14
1956,Ordinary People (1980),952581552,14
1956,Ordinary People (1980),955092931,14
1956,Ordinary People (1980),1119923835,14
1956,Ordinary People (1980),939815088,14
1956,Ordinary People (1980),1002938179,14
1956,Ordinary People (1980),939691164,14
1956,Ordinary People (1980),960053230,14
1956,Ordinary People (1980),974809988,14
1956,Ordinary People (1980),974714599,14
1956,Ordinary People (1980),1012604864,14
1957,Chariots of Fire (1981),1148728769,16
1957,Chariots of Fire (1981),945123497,16
1957,Chariots of Fire (1981),1467093986,16
1957,Chariots of Fire (1981),956599039,16
1957,Chariots of Fire (1981),927055670,16
1957,Chariots of Fire (1981),955093160,16
1957,Chariots of Fire (1981),939814893,16
1957,Chariots of Fire (1981),1076969400,16
1957,Chariots of Fire (1981),1002940574,16
1957,Chariots of Fire (1981),1296198000,16
1957,Chariots of Fire (1981),939072776,16
1957,Chariots of Fire (1981),939326440,16
1957,Chariots of Fire (1981),945444971,16
1957,Chariots of Fire (1981),959965271,16
1957,Chariots of Fire (1981),974841137,16
1957,Chariots of Fire (1981),1012604786,16
1958,Terms of Endearment (1983),1148728790,16
1958,Terms of Endearment (1983),945115767,16
1958,Terms of Endearment (1983),1470350850,16
1958,Terms of Endearment (1983),957894084,16
1958,Terms of Endearment (1983),927055708,16
1958,Terms of Endearment (1983),955091261,16
1958,Terms of Endearment (1983),939815088,16
1958,Terms of Endearment (1983),957794665,16
1958,Terms of Endearment (1983),946523445,16
1958,Terms of Endearment (1983),976421758,16
1958,Terms of Endearment (1983),1093224457,16
1958,Terms of Endearment (1983),939071750,16
1958,Terms of Endearment (1983),945364758,16
1958,Terms of Endearment (1983),959975336,16
1958,Terms of Endearment (1983),981312935,16
1958,Terms of Endearment (1983),974715897,16
1959,Out of Africa (1985),1148728802,11
1959,Out of Africa (1985),1228785018,11
1959,Out of Africa (1985),955093879,11
1959,Out of Africa (1985),939760516,11
1959,Out of Africa (1985),957479253,11
1959,Out of Africa (1985),1296198414,11
1959,Out of Africa (1985),940015432,11
1959,Out of Africa (1985),945362827,11
1959,Out of Africa (1985),974844218,11
